order_id,order_date,brand,category,base_price_usd,discount_percent,final_price_usd,units_sold,revenue_usd,sales_channel,country,customer_income_level,year,month
ORD115118,2026-02-14,New Balance,Lifestyle,79,10,71.1,2,142.2,Retail Store,Germany,Medium,2026,2
ORD115125,2025-12-26,Adidas,Lifestyle,198,0,198.0,3,594.0,Retail Store,USA,High,2025,12
ORD115126,2025-06-18,ASICS,Gym,79,0,79.0,4,316.0,Retail Store,Pakistan,Medium,2025,6
ORD115130,2025-06-11,New Balance,Gym,138,30,96.6,3,289.8,Online,Pakistan,High,2025,6
ORD115131,2026-01-02,New Balance,Basketball,185,15,157.25,1,157.25,Retail Store,Germany,High,2026,1
ORD115135,2026-09-01,Reebok,Lifestyle,119,20,95.2,3,285.6,Online,Pakistan,Medium,2026,9
ORD115136,2025-09-08,ASICS,Basketball,98,10,88.2,3,264.6,Retail Store,USA,High,2025,9
ORD115137,2026-03-21,New Balance,Lifestyle,129,15,109.65,3,328.95,Online,UK,Medium,2026,3
ORD115147,2026-05-30,Nike,Basketball,109,15,92.65,1,92.65,Online,Germany,High,2026,5
ORD115148,2026-09-07,Adidas,Training,140,5,133.0,2,266.0,Retail Store,Germany,High,2026,9
ORD115151,2026-06-03,Reebok,Basketball,108,15,91.8,4,367.2,Online,UK,Low,2026,6
ORD115168,2026-05-09,Puma,Basketball,128,30,89.6,2,179.2,Online,India,High,2026,5
ORD115170,2026-03-13,New Balance,Running,176,20,140.8,1,140.8,Online,UK,Medium,2026,3
ORD115171,2026-11-24,New Balance,Running,205,5,194.75,3,584.25,Online,USA,Medium,2026,11
ORD115173,2025-01-20,ASICS,Gym,127,0,127.0,1,127.0,Online,USA,High,2025,1
ORD115175,2025-02-22,ASICS,Training,76,10,68.4,1,68.4,Retail Store,USA,Medium,2025,2
ORD115179,2025-02-11,New Balance,Basketball,98,15,83.3,1,83.3,Online,Germany,Medium,2025,2
ORD115182,2025-03-16,Nike,Lifestyle,156,30,109.2,1,109.2,Online,UK,Medium,2025,3
ORD115185,2026-09-28,ASICS,Basketball,64,30,44.8,1,44.8,Online,India,High,2026,9
ORD115190,2025-04-29,ASICS,Training,200,0,200.0,2,400.0,Retail Store,Pakistan,Medium,2025,4
ORD115194,2025-10-20,ASICS,Training,64,0,64.0,4,256.0,Online,Pakistan,High,2025,10
ORD115196,2026-03-07,Adidas,Gym,61,20,48.8,1,48.8,Retail Store,Germany,Low,2026,3
ORD115197,2025-06-15,New Balance,Gym,110,10,99.0,4,396.0,Retail Store,UK,Medium,2025,6
ORD115212,2026-08-01,Adidas,Gym,196,20,156.8,3,470.4,Retail Store,UK,Low,2026,8
ORD115217,2025-04-24,New Balance,Running,106,15,90.1,2,180.2,Retail Store,Pakistan,Medium,2025,4
ORD115218,2026-04-18,Nike,Lifestyle,60,5,57.0,3,171.0,Retail Store,USA,Low,2026,4
ORD115222,2026-07-21,Puma,Training,206,10,185.4,2,370.8,Retail Store,Pakistan,Low,2026,7
ORD115227,2026-08-24,Nike,Basketball,218,30,152.6,2,305.2,Retail Store,UK,Low,2026,8
ORD115229,2025-06-27,Nike,Gym,133,5,126.35,2,252.7,Retail Store,UK,Medium,2025,6
ORD115235,2026-12-16,Nike,Lifestyle,73,5,69.35,2,138.7,Online,Germany,High,2026,12
ORD115236,2025-01-04,Adidas,Lifestyle,166,15,141.1,2,282.2,Online,UAE,High,2025,1
ORD115245,2026-12-07,Adidas,Gym,185,0,185.0,4,740.0,Online,Pakistan,Low,2026,12
ORD115246,2025-02-24,Nike,Running,109,0,109.0,4,436.0,Retail Store,Germany,High,2025,2
ORD115250,2025-03-15,Reebok,Gym,79,5,75.05,3,225.15,Retail Store,UK,High,2025,3
ORD115255,2026-11-16,ASICS,Lifestyle,191,0,191.0,3,573.0,Retail Store,USA,Low,2026,11
ORD115256,2026-10-08,Puma,Lifestyle,185,5,175.75,2,351.5,Online,Germany,High,2026,10
ORD115276,2025-05-26,Nike,Lifestyle,194,20,155.2,3,465.6,Online,India,Medium,2025,5
ORD115280,2026-11-04,Reebok,Lifestyle,79,20,63.2,3,189.6,Online,Germany,Low,2026,11
ORD115282,2026-04-15,Nike,Training,160,0,160.0,4,640.0,Online,India,High,2026,4
ORD115285,2025-08-15,Reebok,Lifestyle,76,30,53.2,1,53.2,Online,Pakistan,High,2025,8
ORD115288,2026-10-19,Puma,Gym,87,15,73.95,4,295.8,Retail Store,UK,Low,2026,10
ORD115299,2025-12-31,Adidas,Basketball,64,5,60.8,2,121.6,Retail Store,Germany,Medium,2025,12
ORD115300,2026-09-03,Puma,Basketball,179,5,170.05,2,340.1,Retail Store,India,High,2026,9
ORD115306,2026-11-23,Nike,Basketball,80,20,64.0,2,128.0,Retail Store,India,Low,2026,11
ORD115310,2026-01-23,Adidas,Lifestyle,156,15,132.6,1,132.6,Online,USA,Low,2026,1
ORD115312,2026-11-26,Reebok,Basketball,67,5,63.65,3,190.95,Retail Store,Germany,Low,2026,11
ORD115322,2025-04-26,ASICS,Training,186,15,158.1,3,474.3,Retail Store,India,Low,2025,4
ORD115329,2026-06-02,ASICS,Lifestyle,79,5,75.05,4,300.2,Online,Pakistan,Medium,2026,6
ORD115331,2026-10-14,Reebok,Gym,114,20,91.2,1,91.2,Retail Store,Germany,Low,2026,10
ORD115333,2025-11-25,Reebok,Basketball,173,20,138.4,3,415.2,Online,UAE,Low,2025,11
ORD115334,2026-08-20,Adidas,Lifestyle,215,10,193.5,2,387.0,Online,UK,Medium,2026,8
ORD115339,2025-02-26,Adidas,Training,157,15,133.45,1,133.45,Online,UAE,Low,2025,2
ORD115344,2025-11-28,Reebok,Running,159,20,127.2,1,127.2,Retail Store,Germany,Medium,2025,11
ORD115346,2025-07-01,Reebok,Training,121,10,108.9,2,217.8,Online,USA,Low,2025,7
ORD115358,2026-01-11,Adidas,Running,74,30,51.8,1,51.8,Online,UK,Medium,2026,1
ORD115359,2025-11-25,Adidas,Training,141,30,98.7,2,197.4,Online,UK,High,2025,11
ORD115364,2025-07-30,ASICS,Running,114,0,114.0,4,456.0,Online,UK,Low,2025,7
ORD115365,2026-04-21,Puma,Basketball,187,15,158.95,3,476.85,Retail Store,UAE,High,2026,4
ORD115367,2026-06-17,Nike,Training,79,5,75.05,3,225.15,Retail Store,UAE,High,2026,6
ORD115373,2026-04-06,ASICS,Running,77,15,65.45,2,130.9,Retail Store,Germany,Low,2026,4
ORD115374,2025-07-08,Puma,Lifestyle,68,10,61.2,1,61.2,Retail Store,India,Medium,2025,7
ORD115375,2025-04-13,Reebok,Running,149,30,104.3,3,312.9,Online,UAE,Medium,2025,4
ORD115377,2025-05-30,ASICS,Training,162,15,137.7,3,413.1,Retail Store,UK,Medium,2025,5
ORD115380,2026-10-26,ASICS,Running,89,0,89.0,3,267.0,Retail Store,USA,High,2026,10
ORD115381,2025-04-29,New Balance,Gym,199,20,159.2,2,318.4,Retail Store,UK,High,2025,4
ORD115390,2026-11-27,Puma,Basketball,144,0,144.0,1,144.0,Online,India,Medium,2026,11
ORD115400,2025-07-31,Reebok,Gym,176,0,176.0,3,528.0,Online,India,High,2025,7
ORD115407,2026-12-14,ASICS,Basketball,151,10,135.9,3,407.7,Online,UK,Low,2026,12
ORD115416,2025-10-06,Puma,Basketball,84,5,79.8,3,239.4,Retail Store,India,Medium,2025,10
ORD115431,2025-12-13,New Balance,Training,117,15,99.45,2,198.9,Online,India,Medium,2025,12
ORD115433,2025-05-26,Nike,Lifestyle,74,15,62.9,1,62.9,Online,UK,Medium,2025,5
ORD115434,2025-02-04,New Balance,Basketball,105,20,84.0,3,252.0,Online,UK,Low,2025,2
ORD115435,2025-03-20,Reebok,Training,78,0,78.0,2,156.0,Retail Store,USA,Low,2025,3
ORD115436,2026-02-18,Adidas,Running,112,10,100.8,2,201.6,Online,Germany,High,2026,2
ORD115451,2025-10-03,Nike,Basketball,200,15,170.0,3,510.0,Online,India,High,2025,10
ORD115456,2026-11-14,Puma,Running,192,0,192.0,2,384.0,Online,UAE,High,2026,11
ORD115460,2025-09-21,Puma,Gym,219,15,186.15,2,372.3,Online,UAE,Medium,2025,9
ORD115473,2026-12-16,Nike,Basketball,159,10,143.1,2,286.2,Online,Germany,High,2026,12
ORD115476,2026-09-30,ASICS,Basketball,122,15,103.7,3,311.1,Online,UAE,High,2026,9
ORD115477,2025-10-02,Puma,Gym,102,20,81.6,4,326.4,Retail Store,India,High,2025,10
ORD115479,2026-09-29,Nike,Running,191,20,152.8,3,458.4,Online,Germany,Medium,2026,9
ORD115482,2026-03-23,Reebok,Lifestyle,194,0,194.0,1,194.0,Retail Store,Pakistan,High,2026,3
ORD115484,2025-06-17,Reebok,Basketball,202,10,181.8,2,363.6,Retail Store,USA,Low,2025,6
ORD115493,2025-07-05,New Balance,Gym,193,10,173.7,2,347.4,Online,Pakistan,High,2025,7
ORD115499,2026-08-11,Adidas,Training,101,30,70.7,3,212.1,Online,India,High,2026,8
ORD115503,2026-06-21,Puma,Gym,178,20,142.4,3,427.2,Online,Germany,Low,2026,6
ORD115505,2026-09-23,Nike,Training,68,15,57.8,4,231.2,Online,UAE,Medium,2026,9
ORD115510,2025-10-09,Puma,Gym,117,20,93.6,2,187.2,Online,Pakistan,Medium,2025,10
ORD115516,2025-05-04,Adidas,Basketball,64,0,64.0,1,64.0,Online,Germany,High,2025,5
ORD115520,2025-07-07,Adidas,Running,125,5,118.75,3,356.25,Retail Store,UK,Medium,2025,7
ORD115528,2025-05-07,Adidas,Lifestyle,76,15,64.6,3,193.8,Online,UK,Low,2025,5
ORD115531,2026-04-14,ASICS,Running,194,5,184.3,2,368.6,Online,Germany,Medium,2026,4
ORD115534,2026-10-17,ASICS,Basketball,118,10,106.2,2,212.4,Retail Store,USA,Medium,2026,10
ORD115536,2026-06-18,Adidas,Running,167,10,150.3,3,450.9,Retail Store,India,High,2026,6
ORD115537,2025-05-20,ASICS,Lifestyle,164,20,131.2,1,131.2,Retail Store,UK,High,2025,5
ORD115539,2026-02-12,Adidas,Running,156,15,132.6,2,265.2,Retail Store,India,Low,2026,2
ORD115550,2025-06-17,Adidas,Basketball,133,0,133.0,1,133.0,Online,USA,Medium,2025,6
ORD115552,2025-04-25,Reebok,Training,89,0,89.0,3,267.0,Retail Store,UAE,Low,2025,4
ORD115554,2026-10-07,Nike,Gym,96,10,86.4,1,86.4,Online,Pakistan,High,2026,10
ORD115556,2025-09-07,Reebok,Gym,178,0,178.0,2,356.0,Online,Germany,Low,2025,9
ORD115557,2026-04-03,Puma,Basketball,82,5,77.9,4,311.6,Online,UAE,Medium,2026,4
ORD115562,2026-03-31,Nike,Lifestyle,216,10,194.4,4,777.6,Retail Store,UAE,High,2026,3
ORD115568,2025-08-10,Adidas,Running,197,15,167.45,2,334.9,Retail Store,Germany,Low,2025,8
ORD115570,2026-03-29,Puma,Running,177,10,159.3,1,159.3,Retail Store,Germany,Low,2026,3
ORD115576,2026-02-04,Puma,Gym,62,5,58.9,1,58.9,Retail Store,UAE,High,2026,2
ORD115577,2026-02-17,New Balance,Gym,89,5,84.55,1,84.55,Retail Store,UAE,Low,2026,2
ORD115581,2025-10-03,Nike,Running,67,5,63.65,2,127.3,Retail Store,UK,High,2025,10
ORD115582,2026-12-08,Puma,Lifestyle,101,20,80.8,3,242.4,Retail Store,Pakistan,Low,2026,12
ORD115584,2026-10-10,New Balance,Gym,156,20,124.8,1,124.8,Online,India,Low,2026,10
ORD115591,2025-12-02,ASICS,Basketball,103,10,92.7,2,185.4,Retail Store,India,Low,2025,12
ORD115601,2026-01-13,Puma,Training,130,0,130.0,4,520.0,Retail Store,USA,High,2026,1
ORD115618,2025-03-08,Nike,Lifestyle,93,30,65.1,4,260.4,Retail Store,India,High,2025,3
ORD115619,2026-08-05,Puma,Running,133,15,113.05,2,226.1,Online,Germany,High,2026,8
ORD115625,2025-03-11,Nike,Lifestyle,209,15,177.65,1,177.65,Retail Store,India,Low,2025,3
ORD115626,2026-05-07,ASICS,Training,67,30,46.9,3,140.7,Online,Pakistan,Medium,2026,5
ORD115628,2026-02-05,Puma,Running,211,15,179.35,2,358.7,Online,UK,Low,2026,2
ORD115629,2026-08-13,New Balance,Lifestyle,209,10,188.1,4,752.4,Retail Store,UK,Low,2026,8
ORD115633,2026-01-12,Adidas,Lifestyle,196,15,166.6,3,499.8,Online,USA,Low,2026,1
ORD115636,2026-04-06,Adidas,Training,168,15,142.8,3,428.4,Online,Germany,Medium,2026,4
ORD115643,2026-11-11,Adidas,Running,202,20,161.6,1,161.6,Online,Germany,Low,2026,11
ORD115650,2025-04-13,Adidas,Running,97,30,67.9,3,203.7,Online,UAE,Low,2025,4
ORD115651,2025-07-16,Reebok,Running,202,5,191.9,4,767.6,Retail Store,USA,Medium,2025,7
ORD115654,2026-05-14,New Balance,Training,74,0,74.0,3,222.0,Retail Store,India,Medium,2026,5
ORD115656,2025-09-05,Adidas,Running,188,20,150.4,2,300.8,Online,Germany,Low,2025,9
ORD115659,2026-07-17,Nike,Lifestyle,156,30,109.2,3,327.6,Online,UK,High,2026,7
ORD115660,2025-08-25,ASICS,Basketball,145,0,145.0,4,580.0,Online,UK,Low,2025,8
ORD115662,2026-07-20,ASICS,Training,189,30,132.3,3,396.9,Online,UAE,Low,2026,7
ORD115667,2025-08-27,ASICS,Running,189,0,189.0,2,378.0,Retail Store,Germany,Low,2025,8
ORD115670,2026-04-14,Adidas,Training,200,10,180.0,3,540.0,Retail Store,Pakistan,Medium,2026,4
ORD115672,2025-02-05,New Balance,Gym,101,0,101.0,4,404.0,Retail Store,UK,High,2025,2
ORD115675,2025-07-14,Adidas,Running,117,15,99.45,1,99.45,Online,Germany,High,2025,7
ORD115678,2026-03-26,Reebok,Gym,188,0,188.0,2,376.0,Retail Store,Pakistan,Medium,2026,3
ORD115679,2026-06-01,Adidas,Running,87,15,73.95,1,73.95,Online,USA,Low,2026,6
ORD115689,2025-11-17,Puma,Training,78,30,54.6,1,54.6,Retail Store,USA,Medium,2025,11
ORD115698,2026-10-27,Adidas,Lifestyle,215,10,193.5,3,580.5,Retail Store,UAE,Low,2026,10
ORD115699,2026-10-04,ASICS,Lifestyle,138,0,138.0,1,138.0,Retail Store,Pakistan,Low,2026,10
ORD115700,2026-11-01,Adidas,Gym,156,15,132.6,4,530.4,Online,India,Medium,2026,11
ORD115705,2026-11-22,Reebok,Basketball,199,30,139.3,2,278.6,Online,UK,Low,2026,11
ORD115706,2025-04-09,ASICS,Gym,174,0,174.0,2,348.0,Online,UK,Medium,2025,4
ORD115707,2025-08-14,ASICS,Lifestyle,134,10,120.6,3,361.8,Retail Store,USA,Low,2025,8
ORD115708,2026-12-10,Adidas,Running,147,15,124.95,4,499.8,Retail Store,Germany,Low,2026,12
ORD115723,2026-12-29,Nike,Basketball,127,30,88.9,2,177.8,Online,Pakistan,Low,2026,12
ORD115737,2025-12-14,Reebok,Lifestyle,108,15,91.8,4,367.2,Online,UK,High,2025,12
ORD115744,2026-06-25,New Balance,Basketball,128,0,128.0,1,128.0,Online,UAE,Low,2026,6
ORD115745,2026-05-18,New Balance,Basketball,111,5,105.45,1,105.45,Online,Germany,High,2026,5
ORD115751,2026-06-22,Nike,Running,78,5,74.1,4,296.4,Retail Store,India,High,2026,6
ORD115754,2025-12-28,Puma,Gym,85,20,68.0,2,136.0,Retail Store,India,Low,2025,12
ORD115757,2025-06-21,Reebok,Lifestyle,70,0,70.0,1,70.0,Retail Store,Pakistan,High,2025,6
ORD115758,2025-10-10,New Balance,Basketball,182,15,154.7,4,618.8,Retail Store,UAE,High,2025,10
ORD115763,2026-04-23,ASICS,Basketball,85,0,85.0,1,85.0,Online,Germany,Medium,2026,4
ORD115765,2026-06-07,Puma,Running,67,15,56.95,3,170.85,Online,Pakistan,Low,2026,6
ORD115770,2025-07-12,Nike,Gym,171,20,136.8,1,136.8,Retail Store,Pakistan,High,2025,7
ORD115772,2025-03-24,Puma,Basketball,101,0,101.0,2,202.0,Retail Store,USA,High,2025,3
ORD115779,2025-12-15,Puma,Gym,163,0,163.0,4,652.0,Retail Store,Pakistan,High,2025,12
ORD115780,2026-10-31,ASICS,Running,103,0,103.0,2,206.0,Retail Store,India,Low,2026,10
ORD115783,2025-04-29,Puma,Gym,142,30,99.4,4,397.6,Online,India,Medium,2025,4
ORD115786,2026-06-17,Reebok,Gym,167,0,167.0,4,668.0,Online,India,Medium,2026,6
ORD115795,2025-08-02,Reebok,Lifestyle,156,30,109.2,2,218.4,Online,UAE,Medium,2025,8
ORD115799,2025-09-01,Adidas,Lifestyle,87,5,82.65,2,165.3,Retail Store,India,Medium,2025,9
ORD115809,2026-03-15,Adidas,Running,182,20,145.6,3,436.8,Online,UK,Medium,2026,3
ORD115813,2025-08-18,New Balance,Running,80,0,80.0,4,320.0,Online,USA,Medium,2025,8
ORD115817,2025-04-29,Puma,Basketball,63,30,44.1,1,44.1,Retail Store,Pakistan,High,2025,4
ORD115823,2026-08-26,Adidas,Lifestyle,61,15,51.85,1,51.85,Retail Store,Pakistan,High,2026,8
ORD115825,2026-06-30,Nike,Training,190,0,190.0,2,380.0,Retail Store,USA,Low,2026,6
ORD115829,2025-01-07,Adidas,Running,115,30,80.5,3,241.5,Online,India,Low,2025,1
ORD115832,2025-03-17,Reebok,Gym,84,10,75.6,1,75.6,Retail Store,USA,High,2025,3
ORD115841,2026-04-25,Puma,Basketball,91,10,81.9,4,327.6,Retail Store,Pakistan,High,2026,4
ORD115842,2026-01-22,New Balance,Running,194,0,194.0,2,388.0,Online,Germany,Low,2026,1
ORD115844,2026-08-01,Reebok,Running,82,10,73.8,2,147.6,Online,Germany,Medium,2026,8
ORD115852,2026-01-19,New Balance,Running,92,20,73.6,3,220.8,Retail Store,UAE,Low,2026,1
ORD115854,2026-04-14,New Balance,Lifestyle,189,0,189.0,4,756.0,Retail Store,Germany,Low,2026,4
ORD115855,2026-07-26,Puma,Training,192,15,163.2,4,652.8,Retail Store,UAE,High,2026,7
ORD115864,2026-03-27,ASICS,Lifestyle,83,5,78.85,2,157.7,Online,India,High,2026,3
ORD115868,2025-03-12,Reebok,Gym,138,10,124.2,3,372.6,Retail Store,Pakistan,Low,2025,3
ORD115869,2025-04-13,Nike,Training,117,10,105.3,3,315.9,Online,USA,High,2025,4
ORD115882,2025-10-08,ASICS,Training,168,10,151.2,4,604.8,Online,Pakistan,Medium,2025,10
ORD115890,2026-03-30,New Balance,Gym,206,10,185.4,1,185.4,Online,USA,Low,2026,3
ORD115899,2025-07-30,Adidas,Lifestyle,185,10,166.5,4,666.0,Online,USA,Low,2025,7
ORD115900,2026-02-15,Nike,Training,166,30,116.2,3,348.6,Retail Store,India,Low,2026,2
ORD115902,2026-11-07,New Balance,Running,123,15,104.55,2,209.1,Retail Store,UAE,Low,2026,11
ORD115904,2026-01-28,Reebok,Basketball,72,15,61.2,2,122.4,Online,UK,Low,2026,1
ORD115911,2026-10-19,New Balance,Gym,176,20,140.8,4,563.2,Online,UK,Low,2026,10
ORD115912,2026-06-04,Adidas,Basketball,73,10,65.7,2,131.4,Retail Store,Germany,Low,2026,6
ORD115913,2025-07-11,ASICS,Gym,171,10,153.9,2,307.8,Retail Store,Germany,High,2025,7
ORD115917,2026-02-07,ASICS,Gym,102,20,81.6,3,244.8,Retail Store,UAE,Medium,2026,2
ORD115923,2026-11-16,Nike,Lifestyle,156,15,132.6,1,132.6,Online,USA,Medium,2026,11
ORD115935,2025-03-17,Reebok,Training,171,5,162.45,4,649.8,Online,Germany,Medium,2025,3
ORD115936,2025-06-14,ASICS,Lifestyle,128,5,121.6,4,486.4,Online,UK,High,2025,6
ORD115938,2025-06-18,Puma,Basketball,192,5,182.4,2,364.8,Retail Store,UK,Low,2025,6
ORD115942,2025-07-28,ASICS,Gym,209,0,209.0,2,418.0,Retail Store,UK,Medium,2025,7
ORD115943,2026-11-19,New Balance,Basketball,197,30,137.9,2,275.8,Online,USA,Medium,2026,11
ORD115944,2026-09-25,Adidas,Basketball,139,0,139.0,1,139.0,Online,Pakistan,High,2026,9
ORD115945,2026-09-04,New Balance,Basketball,171,0,171.0,2,342.0,Online,UAE,Medium,2026,9
ORD115961,2025-05-12,Reebok,Gym,162,5,153.9,2,307.8,Retail Store,UK,Low,2025,5
ORD115966,2026-09-28,ASICS,Gym,114,0,114.0,1,114.0,Online,Germany,Low,2026,9
ORD115976,2026-08-10,Nike,Gym,177,20,141.6,2,283.2,Online,Pakistan,Medium,2026,8
ORD115979,2025-03-20,Reebok,Lifestyle,89,5,84.55,2,169.1,Retail Store,Pakistan,High,2025,3
ORD115984,2025-08-20,Reebok,Basketball,185,5,175.75,2,351.5,Retail Store,USA,Medium,2025,8
ORD115986,2025-09-20,New Balance,Basketball,152,5,144.4,2,288.8,Online,UAE,Low,2025,9
ORD115987,2026-09-14,Adidas,Gym,175,0,175.0,1,175.0,Online,Germany,High,2026,9
ORD115988,2025-08-19,Nike,Gym,86,30,60.2,1,60.2,Online,UK,Medium,2025,8
ORD115989,2025-08-25,ASICS,Training,208,30,145.6,4,582.4,Retail Store,Pakistan,Low,2025,8
ORD115999,2025-02-09,Puma,Lifestyle,132,10,118.8,4,475.2,Online,Germany,Low,2025,2
ORD116015,2026-02-01,Nike,Gym,87,20,69.6,1,69.6,Retail Store,UK,Medium,2026,2
ORD116023,2025-06-09,Nike,Running,194,30,135.8,3,407.4,Online,UAE,High,2025,6
ORD116024,2025-07-07,Puma,Basketball,110,30,77.0,4,308.0,Online,USA,Medium,2025,7
ORD116037,2026-03-22,Nike,Lifestyle,94,20,75.2,3,225.6,Online,India,High,2026,3
ORD116041,2026-04-20,Reebok,Gym,150,15,127.5,2,255.0,Retail Store,Pakistan,Low,2026,4
ORD116043,2026-05-28,Reebok,Basketball,175,15,148.75,1,148.75,Retail Store,Pakistan,Low,2026,5
ORD116048,2026-10-01,ASICS,Lifestyle,104,20,83.2,1,83.2,Online,Germany,High,2026,10
ORD116049,2026-02-05,Puma,Lifestyle,158,20,126.4,4,505.6,Retail Store,Germany,High,2026,2
ORD116051,2026-10-13,Nike,Basketball,116,20,92.8,4,371.2,Online,UK,Medium,2026,10
ORD116053,2026-10-20,Puma,Lifestyle,171,0,171.0,2,342.0,Online,USA,High,2026,10
ORD116057,2026-12-23,Nike,Training,142,30,99.4,3,298.2,Online,UAE,High,2026,12
ORD116061,2026-05-02,Adidas,Lifestyle,153,15,130.05,1,130.05,Retail Store,UAE,High,2026,5
ORD116070,2025-09-21,Puma,Lifestyle,78,15,66.3,2,132.6,Online,UAE,Low,2025,9
ORD116072,2026-07-28,Puma,Basketball,113,20,90.4,2,180.8,Retail Store,Pakistan,Medium,2026,7
ORD116078,2025-03-02,New Balance,Gym,99,20,79.2,3,237.6,Online,Pakistan,Medium,2025,3
ORD116079,2025-08-13,Adidas,Basketball,139,0,139.0,2,278.0,Online,UK,High,2025,8
ORD116083,2025-07-16,Nike,Gym,177,20,141.6,1,141.6,Online,Germany,Low,2025,7
ORD116086,2026-08-31,Reebok,Basketball,151,5,143.45,1,143.45,Online,USA,High,2026,8
ORD116088,2025-04-21,Nike,Running,89,10,80.1,1,80.1,Online,UAE,High,2025,4
ORD116089,2025-07-24,New Balance,Running,144,5,136.8,2,273.6,Online,UAE,Medium,2025,7
ORD116093,2026-07-10,Puma,Training,186,5,176.7,1,176.7,Retail Store,India,High,2026,7
ORD116098,2026-02-08,Reebok,Lifestyle,109,5,103.55,4,414.2,Online,USA,Low,2026,2
ORD116099,2026-08-11,ASICS,Gym,100,5,95.0,4,380.0,Retail Store,Pakistan,High,2026,8
ORD116102,2026-02-18,Nike,Gym,162,10,145.8,1,145.8,Online,UAE,Low,2026,2
ORD116105,2026-06-20,Reebok,Gym,133,15,113.05,2,226.1,Online,UAE,High,2026,6
ORD116110,2026-11-18,Nike,Running,113,20,90.4,3,271.2,Online,USA,Low,2026,11
ORD116114,2026-08-21,Reebok,Lifestyle,96,30,67.2,2,134.4,Retail Store,USA,Medium,2026,8
ORD116115,2026-02-03,Adidas,Training,178,0,178.0,3,534.0,Retail Store,USA,High,2026,2
ORD116119,2025-12-29,New Balance,Lifestyle,143,15,121.55,2,243.1,Retail Store,Germany,High,2025,12
ORD116127,2026-12-06,Puma,Basketball,138,30,96.6,2,193.2,Retail Store,Pakistan,Medium,2026,12
ORD116128,2025-03-16,Nike,Running,146,15,124.1,1,124.1,Retail Store,Pakistan,Low,2025,3
ORD116129,2026-12-08,Nike,Basketball,89,0,89.0,4,356.0,Retail Store,UK,High,2026,12
ORD116130,2025-06-05,New Balance,Running,72,30,50.4,4,201.6,Retail Store,Germany,High,2025,6
ORD116132,2025-06-21,Adidas,Training,86,10,77.4,4,309.6,Online,Pakistan,Low,2025,6
ORD116141,2026-12-28,Reebok,Lifestyle,119,5,113.05,3,339.15,Online,USA,High,2026,12
ORD116142,2025-09-21,Nike,Running,167,0,167.0,4,668.0,Retail Store,Germany,High,2025,9
ORD116145,2026-07-15,ASICS,Lifestyle,78,10,70.2,4,280.8,Online,India,Medium,2026,7
ORD116146,2025-07-08,Reebok,Gym,137,10,123.3,1,123.3,Online,UK,Low,2025,7
ORD116147,2025-10-10,Nike,Running,159,30,111.3,1,111.3,Retail Store,Pakistan,Medium,2025,10
ORD116148,2025-10-07,New Balance,Training,204,0,204.0,1,204.0,Retail Store,UAE,Medium,2025,10
ORD116149,2026-05-03,Nike,Training,147,30,102.9,2,205.8,Retail Store,India,Low,2026,5
ORD116158,2025-01-14,New Balance,Lifestyle,68,20,54.4,3,163.2,Online,India,Medium,2025,1
ORD116159,2025-10-10,Puma,Gym,212,5,201.4,2,402.8,Retail Store,Pakistan,Low,2025,10
ORD116165,2026-09-19,New Balance,Gym,75,30,52.5,4,210.0,Retail Store,UK,Medium,2026,9
ORD116169,2025-07-10,Adidas,Gym,161,15,136.85,1,136.85,Retail Store,Germany,High,2025,7
ORD116172,2025-01-29,Reebok,Lifestyle,171,20,136.8,2,273.6,Retail Store,Pakistan,Low,2025,1
ORD116173,2026-09-27,Nike,Running,80,0,80.0,1,80.0,Online,UK,High,2026,9
ORD116179,2025-01-31,ASICS,Gym,61,15,51.85,1,51.85,Online,Germany,Medium,2025,1
ORD116180,2026-10-11,Nike,Training,110,0,110.0,3,330.0,Retail Store,Pakistan,Low,2026,10
ORD116181,2025-08-12,New Balance,Lifestyle,181,20,144.8,3,434.4,Retail Store,UK,Low,2025,8
ORD116185,2026-11-14,New Balance,Lifestyle,134,10,120.6,1,120.6,Retail Store,India,Low,2026,11
ORD116187,2025-07-25,ASICS,Basketball,159,5,151.05,4,604.2,Online,Pakistan,High,2025,7
ORD116188,2025-01-30,New Balance,Lifestyle,184,30,128.8,3,386.4,Online,USA,Low,2025,1
ORD116189,2025-06-12,Nike,Gym,138,0,138.0,3,414.0,Online,Pakistan,Medium,2025,6
ORD116198,2025-09-23,ASICS,Running,107,30,74.9,3,224.7,Retail Store,Germany,Medium,2025,9
ORD116205,2025-05-29,ASICS,Running,97,10,87.3,1,87.3,Retail Store,Germany,High,2025,5
ORD116210,2025-02-26,Nike,Basketball,188,0,188.0,4,752.0,Retail Store,Germany,High,2025,2
ORD116214,2025-02-17,ASICS,Training,213,10,191.7,3,575.1,Online,UK,High,2025,2
ORD116219,2025-04-17,Puma,Gym,191,15,162.35,1,162.35,Retail Store,UK,High,2025,4
ORD116224,2026-03-21,Puma,Gym,61,5,57.95,3,173.85,Retail Store,UAE,Medium,2026,3
ORD116227,2025-04-30,Nike,Basketball,62,20,49.6,1,49.6,Retail Store,Germany,Medium,2025,4
